"id","source","section","page","chunkIndex","totalChunksOnPage","text","sourceUrl","catalogUrl","extractedAt"
"dgs_ecatalog-p64-c4","dgs_ecatalog","A","64","4","4","FE活栓˙具磨口反應管 SYNTHWARESchlenk Tube, Reaction, Outer Joint, Vacuum Valve˙PTFE活栓,密封性高,防化學腐蝕貨號 容量mL 磨口 活栓mm 價格eaASG-F561025ASG-F561050ASG-F562450ASG-F561100ASG-F564100ASG-F564250ASG-F564350ASG-F56835025505010010025035035014/2014/2024/4014/2024/4024/4024/4029/420-40-40-40-40-40-40-40-4A基礎實驗器材A-052 以上價格與規格僅供參考 , 請以實際報價為主 反應管","https://ec.dgs.com.tw/catalog/files/basic-html/page64.html","https://ec.dgs.com.tw/catalog/catalog.html#p=64","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p65-c1","dgs_ecatalog","A","65","1","4","溶劑儲存瓶 SYNTHWARESchlenk Tube, Storage, Vacuum Valve˙PTFE活栓˙可根據實驗需求,放置攪拌子使用˙活栓0-4mm,孔內直徑4mm,請放置小於4mm攪拌子˙活栓0-8mm,孔內直徑8mm,請放置小於8mm攪拌子貨號 容量mL 活栓mm 價格eaASG-F580010ASG-F580810ASG-F580820ASG-F580025ASG-F580825ASG-F580850ASG-F580100ASG-F588100ASG-F588250ASG-F5883501010202525501001002503500-40-80-80-40-80-80-40-80-80-8溶劑儲存瓶 螺紋活栓 SYNTHWARESchlenk Tube, Storage, Vacuum Valve with Thread˙PTFE螺紋活栓˙可根據實驗需求,放置攪拌子使用˙活栓0-4mm,孔內直徑4mm,請放置小於4mm攪拌子˙活栓0-8mm,孔內直徑8mm,請放置小於8mm攪拌子貨號 容量mL 活栓mm 價格eaASG-F580010NASG-F580810NASG-F580825NASG-F5808","https://ec.dgs.com.tw/catalog/files/basic-html/page65.html","https://ec.dgs.com.tw/catalog/catalog.html#p=65","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p65-c2","dgs_ecatalog","A","65","2","4","˙活栓0-8mm,孔內直徑8mm,請放置小於8mm攪拌子貨號 容量mL 活栓mm 價格eaASG-F580010NASG-F580810NASG-F580825NASG-F580850NASG-F588100N101025501000-40-80-80-80-8貨號 容量mL瓶身x螺紋以下長度mm規格 價格eaASG-P160001ASG-P160001DASG-P160002ASG-P160002DASG-P160003ASG-P160004ASG-P160004DASG-P160005ASG-P160005DASG-P16000615153535384848100100120Ø26x70Ø26x70Ø26x125Ø26x125Ø26x135Ø46x70Ø46x70Ø46x110Ø46x110Ø46x130螺紋#15螺紋#15 安全披覆螺紋#15螺紋#15 安全披覆螺紋#15螺紋#15螺紋#15 安全披覆螺紋#15螺紋#15 安全披覆螺紋#15厚壁耐壓瓶 管狀 SYNTHWARETube, Pressure Vessel, Heavy Wall˙PTFE活栓,附O形橡膠圈˙內部螺紋口˙可承受壓力為6個大氣壓˙不可用於微波及","https://ec.dgs.com.tw/catalog/files/basic-html/page65.html","https://ec.dgs.com.tw/catalog/catalog.html#p=65","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p65-c3","dgs_ecatalog","A","65","3","4","壁耐壓瓶 管狀 SYNTHWARETube, Pressure Vessel, Heavy Wall˙PTFE活栓,附O形橡膠圈˙內部螺紋口˙可承受壓力為6個大氣壓˙不可用於微波及烘箱加熱,可能導致PTFE加熱膨脹,使玻璃脹裂˙安全披覆產品適用溫度-40℃~80℃˙耐壓瓶請勿裝滿,建議只裝一半溶劑,全滿時因液體不能被壓縮,會造成瓶子爆裂貨號 容量mL 瓶身x螺紋以下長度mm規格 價格eaASG-P260001ASG-P260002ASG-P260003ASG-P260004ASG-P260005ASG-P26000615353848100120Ø26x70Ø26x125Ø26x135Ø46x70Ø46x110Ø46x130螺紋#15螺紋#15螺紋#15螺紋#15螺紋#15螺紋#15厚壁耐真空反應瓶 具內螺紋高真空活栓 SYNTHWARETube, Pressure Vessel, Heavy Wall, with Side Port˙PTFE活栓˙內部螺紋口˙附O形橡膠圈˙不可用於微波及烘箱加熱, 可能導致PTFE加熱膨脹,使 玻璃脹裂不鏽鋼透氣試管蓋 美製S. S. Test Tubes Cap˙不銹鋼材質製成˙管蓋下緣處","https://ec.dgs.com.tw/catalog/files/basic-html/page65.html","https://ec.dgs.com.tw/catalog/catalog.html#p=65","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p65-c4","dgs_ecatalog","A","65","4","4","內部螺紋口˙附O形橡膠圈˙不可用於微波及烘箱加熱, 可能導致PTFE加熱膨脹,使 玻璃脹裂不鏽鋼透氣試管蓋 美製S. S. Test Tubes Cap˙不銹鋼材質製成˙管蓋下緣處有卡榫以防掉落˙使用者可方便的將管蓋套上與取下貨號 ID(mm) 價格eaBZ73660-68013BZ73660-68016BZ73660-68018BZ73660-68020BZ73660-680251316182025A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-053溶劑儲存瓶","https://ec.dgs.com.tw/catalog/files/basic-html/page65.html","https://ec.dgs.com.tw/catalog/catalog.html#p=65","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p66-c1","dgs_ecatalog","A","66","1","4","透氣試管蓋 KIMBLEClosure˙PP材質製成,可耐高溫高壓滅菌˙直接可套於試管上,不需於蓋內塞入棉質物體˙使用者可方便將管蓋套上與取下貨號 ID(mm) 顏色 ea/pk/cs 價格eaAK73660-00013AK73662-00013AK73663-00013AK73664-00013AK73665-000131313131313PP原色紅色綠色黃色藍色500/2500/2500/2500/2500/2AK73660-00016AK73662-00016AK73663-00016AK73664-00016AK73665-000161616161616PP原色紅色綠色黃色藍色500/2500/2500/2500/2500/2AK73660-00018AK73662-00018AK73663-00018AK73664-0001818181818PP原色紅色綠色黃色500/2500/2500/2500/2AK73660-00020AK73662-00020AK73664-00020AK73665-0002020202020PP原色紅色黃色藍色250/2250/2250/2250/2AK73660-00025AK7366","https://ec.dgs.com.tw/catalog/files/basic-html/page66.html","https://ec.dgs.com.tw/catalog/catalog.html#p=66","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p66-c2","dgs_ecatalog","A","66","2","4","2-00020AK73664-00020AK73665-0002020202020PP原色紅色黃色藍色250/2250/2250/2250/2AK73660-00025AK73662-00025AK73663-00025AK73664-00025AK73665-000252525252525PP原色紅色綠色黃色藍色250/2250/2250/2250/2250/2AK73660-00038 38 PP原色 125/2塑膠尖底試管 deltalabConical Tubes˙具刻度˙容量12mL˙尺寸16x102mm˙每箱5pk貨號 描述 ea/pk 價格pkAD-301200AD-401200PS材質 離心力7500xg PP材質 離心力15000xg 500500塑膠試管 PS deltalabTest Tubes˙PS材質,清晰透明˙可離心7500g貨號 容量mL ØxH(mm) ea/pk 價格AD-300800.1AD-301700AD-300705AD-301213AD-3001005710121712x7513x10016x10016x10516x15010005005001500850300800.1 3017","https://ec.dgs.com.tw/catalog/files/basic-html/page66.html","https://ec.dgs.com.tw/catalog/catalog.html#p=66","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p66-c3","dgs_ecatalog","A","66","3","4","00705AD-301213AD-3001005710121712x7513x10016x10016x10516x15010005005001500850300800.1 301700 300705 300100塑膠試管 PP deltalabTest Tubes˙PP材質,可耐溫121℃˙可離心15000g˙AD-401100具刻度2.5mL及5mL貨號 容量mL ØxH(mm) ea/pk 價格pkAD-400800.1AD-401700AD-400705AD-4011005710512x7513x10016x10015x5010005005001000˙最小訂購量1pk塑膠試管蓋 deltalabTest Tubes Caps貨號 可搭配試管型號 ea/pk 價格pkAD-305805AD-307106AD-307207AD-305502AD-300800.1AD-301700AD-300705AD-301200AD-400800.1AD-401700AD-400705&AD-401100AD-4012001000500500500塑膠試管 PP/PS 台製Test Tubes˙PP/PS材質試管˙5mL每箱20pk,","https://ec.dgs.com.tw/catalog/files/basic-html/page66.html","https://ec.dgs.com.tw/catalog/catalog.html#p=66","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p66-c4","dgs_ecatalog","A","66","4","4","01700AD-400705&AD-401100AD-4012001000500500500塑膠試管 PP/PS 台製Test Tubes˙PP/PS材質試管˙5mL每箱20pk,15mL每箱25pk˙最小訂購量1pk貨號 容量mL ØxH(mm) 材質 ea/pk 價格pkDP-44001DP-44002DP-44004DP-4400655151512x7512x7516x10016x100PPPSPSPP250250100 100貨號 描述 ea/pk 價格pkDP-45012DP-45016內塞式 12mm用外蓋式 16mm用250100 ˙PE材質˙需搭配台製塑膠試管使用 左 - 內塞 右 - 外蓋試管蓋 PE 台製Cap, Test TubesA基礎實驗器材A-054 以上價格與規格僅供參考 , 請以實際報價為主 塑膠試管","https://ec.dgs.com.tw/catalog/files/basic-html/page66.html","https://ec.dgs.com.tw/catalog/catalog.html#p=66","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p67-c1","dgs_ecatalog","A","67","1","5","螺旋試管蓋 KIMBLEClosure, Screw Thread˙電木材質(wood filled)˙可高溫高壓滅菌˙滅菌重複次數較K45066C/B少˙適用於AK73750,AK73785等系列拋棄式試管、離心管貨號 螺蓋規格 墊片材質 ea/cs 價格eaAK73800-13415AK73800-15415AK73800-18415AK73802-13415AK73802-1541513-41515-41518-41513-41515-415橡膠橡膠橡膠PTFEPTFE100010001000500500螺旋試管蓋 PTFE墊片 美製Closure, Screw Thread, PTFE Lined˙白蓋PP材質˙可高溫高壓滅菌˙適用於AK73750, AK73785 等系列拋棄式試管、離心管貨號 螺蓋規格 ea/pk/cs 價格eaDG73808-15415 15-415 250/32螺旋試管蓋Closure, Scre w Thread PP, Linerless˙PP材質製成˙可耐高壓與高溫滅菌˙適用於AK73785等系列拋棄式離心管貨號 型號 ea/pk 價格eaAK73805B-13415AK73805B-1","https://ec.dgs.com.tw/catalog/files/basic-html/page67.html","https://ec.dgs.com.tw/catalog/catalog.html#p=67","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p67-c2","dgs_ecatalog","A","67","2","5","PP, Linerless˙PP材質製成˙可耐高壓與高溫滅菌˙適用於AK73785等系列拋棄式離心管貨號 型號 ea/pk 價格eaAK73805B-13415AK73805B-15415AK73805B-18415DG60940-00003DG60940-00004DG60940-0000513-415 KIMBLE15-415 KIMBLE18-415 KIMBLE13-415 台製15-415 台製18-415 台製10001000500250250500螺旋試管蓋 橡膠墊片 KIMBLEClosure, Screw Thread, Rubber Lined˙礦棉(mineral filled)材質˙可高壓滅菌˙滅菌重複次數較AK73800為多,適用於AK45066等系列非拋棄式試管貨號 螺蓋規格 ea/cs 價格eaAK45066B-00013AK45066B-00015AK45066B-00018AK45066B-00024AK45066B-00028AK45066B-0003813-41515-41518-41524-41028-41038-430300300225150150150貨號 螺蓋規格 ea/cs 價","https://ec.dgs.com.tw/catalog/files/basic-html/page67.html","https://ec.dgs.com.tw/catalog/catalog.html#p=67","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p67-c3","dgs_ecatalog","A","67","3","5","B-00028AK45066B-0003813-41515-41518-41524-41028-41038-430300300225150150150貨號 螺蓋規格 ea/cs 價格eaAK45066C-00013AK45066C-00015AK45066C-00018AK45066C-00024AK45066C-00028AK45066C-0003813-41515-41518-41524-41028-41038-430300300225150150 50螺旋試管蓋 PTFE 墊片 KIMBLEClosure, Screw Thread,PTFE Lined˙礦棉(mineral filled)材質˙可高壓滅菌˙滅菌重複次數較AK73800為多,適用於AK45066等系列非拋棄式試管塑膠螺蓋試管 KartellTest Tubes With Screw Caps˙管身PP材質,管蓋PE材質˙快速開關旋蓋,防漏,亦適用於離心分離˙旋蓋設計避免內壁液滴造成污染˙Ø16xh100(mm)˙RCF:4000貨號 描述 ea/pk 價格pkBK-8830303BK-8830304BK-8830306BK-8830310BK-8830","https://ec.dgs.com.tw/catalog/files/basic-html/page67.html","https://ec.dgs.com.tw/catalog/catalog.html#p=67","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p67-c4","dgs_ecatalog","A","67","4","5","滴造成污染˙Ø16xh100(mm)˙RCF:4000貨號 描述 ea/pk 價格pkBK-8830303BK-8830304BK-8830306BK-8830310BK-8830410白色蓋子藍色蓋子黃色蓋子紅色蓋子紅色蓋子 無菌包裝1000100010001000100無菌培養試管 PP/PS SmartGeneTube, Culture, Disposable, PP/PS˙17x100mm為PP材質,PP材質,管身具書寫區,刻度標示,每格1mL˙12x75mm管身有PP及PS材質可選,管蓋皆為PP材質˙材質皆符合U.S.P. Class VI規範˙DNase & RNase free,Pyogen Free,Endotoxin Free,Human DNA free˙外蓋為兩段式壓蓋,培養時壓第一段保持透氣,培養完壓至第二段,便於儲存˙Class 10000無塵室生產製造貨號 容量mLØxH(mm)描述 ea/pk 價格pkDP-SG6551000DP-SG6552000DP-SG6553000145517x10012x7512x75PP管身PP蓋PS管身PP蓋PP管身PP蓋255050A基礎實驗器材以上價格與規格僅","https://ec.dgs.com.tw/catalog/files/basic-html/page67.html","https://ec.dgs.com.tw/catalog/catalog.html#p=67","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p67-c5","dgs_ecatalog","A","67","5","5","1000DP-SG6552000DP-SG6553000145517x10012x7512x75PP管身PP蓋PS管身PP蓋PP管身PP蓋255050A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-055試管蓋","https://ec.dgs.com.tw/catalog/files/basic-html/page67.html","https://ec.dgs.com.tw/catalog/catalog.html#p=67","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p68-c1","dgs_ecatalog","A","68","1","5","容量mL 貨號 刻度 尺寸odxL/mm 材質 管口 管底 離心力xg 頁碼2 AK45150-00002 - 11x66 Glass 平口 尖底 2980 A-05855AK45150-00005AK73785C-00005--13x10113x110GlassGlass平口螺蓋尖底尖底29802980A-058A-059101010AK45165-00010AK45200-00010AK73785C-00010VV-17x10817x11616x114GlassGlassGlass平口螺蓋螺蓋尖底尖底尖底298029802980A-058A-059A-0591515151515AK45153-00015AK45164-00015AK45165-00015AK45166-00015AK73785C-00015VVVV-17x15617x11817x11817x13017x126GlassGlassGlassGlassGlass磨砂蓋平口平口螺蓋螺蓋尖底尖底尖底尖底尖底29802980298029802980A-058A-058A-058A-058A-05935 AK45212-00035 - 29x100 Glass 螺蓋","https://ec.dgs.com.tw/catalog/files/basic-html/page68.html","https://ec.dgs.com.tw/catalog/catalog.html#p=68","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p68-c2","dgs_ecatalog","A","68","2","5","蓋尖底尖底尖底尖底尖底29802980298029802980A-058A-058A-058A-058A-05935 AK45212-00035 - 29x100 Glass 螺蓋 圓底 3550 A-05940 AK45200-00040 V 29x140 Glass 螺蓋 尖底 2980 A-059505050505050AK45153-00050AK45165-00050AK45186-00050AK45166-00050AK45212-00050AK73785C-00050VVVV--29x17329x13329x11829x14729x12329x137GlassGlassGlassGlassGlassGlass磨砂蓋平口平口具嘴螺蓋螺蓋螺蓋尖底尖底錐底尖底圓底尖底298029802000298035502980A-058A-058A-058A-058A-059A-059100100100100AK45240-00100AK45241-00100AK45243-00100AK45246-00100VVVV37x20337x20345x16537x203GlassGlassGlassGlass平口平口平口螺蓋尖底尖底","https://ec.dgs.com.tw/catalog/files/basic-html/page68.html","https://ec.dgs.com.tw/catalog/catalog.html#p=68","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p68-c3","dgs_ecatalog","A","68","3","5","0100AK45243-00100AK45246-00100VVVV37x20337x20345x16537x203GlassGlassGlassGlass平口平口平口螺蓋尖底尖底尖底尖底29808008002980A-059A-060A-060A-060其他材質 容量mL 貨號 刻度 尺寸odxL/mm 材質 管口 管底 離心力xg 頁碼555AD-300800.1AD-400800.1AD-401100---12x7512x7515x50PSPPPP平口平口平口圓底圓底圓底75001500015000A-054A-054A-054777BK-302AD-301700AD-401700---12x10013x10013x100PPPSPP平口平口平口圓底圓底圓底3000750015000A-061A-054A-054101010BN3114-0010BN3118-0010BN3119-0010---16x81.516.1x81.716x81.4FEPPCPPCO螺蓋螺蓋螺蓋圓底圓底圓底500005000050000---1111AD-300705AD-400705--16x10016x100PSPP平口平口圓底圓底7500","https://ec.dgs.com.tw/catalog/files/basic-html/page68.html","https://ec.dgs.com.tw/catalog/catalog.html#p=68","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p68-c4","dgs_ecatalog","A","68","4","5","EPPCPPCO螺蓋螺蓋螺蓋圓底圓底圓底500005000050000---1111AD-300705AD-400705--16x10016x100PSPP平口平口圓底圓底750015000A-054A-054121212AD-301200AD-401200BN3110-0120VV-16x10216x10215.9x113.9PSPPPPCO平口平口平口尖底尖底圓底75001500050000A-054A-054-1515BK-8830303BN3110-0150--16x10015.9x113.9PPPPCO螺蓋平口圓底圓底400050000A-055-1616BK-303BN3110-0160--17x10118x99.3PPPPCO平口平口圓底圓底300050000A-061-2828BN3118-0028BN3119-0028--25.4x101.825.4x101.9PCPPCO螺蓋螺蓋圓底圓底5000050000--30303030BN3114-0030BN3115-0030BN3118-0030BN3119-0030----25.7x93.725.7x94.525.7x94.525.5x94.3FEPPSFP","https://ec.dgs.com.tw/catalog/files/basic-html/page68.html","https://ec.dgs.com.tw/catalog/catalog.html#p=68","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p68-c5","dgs_ecatalog","A","68","5","5","N3114-0030BN3115-0030BN3118-0030BN3119-0030----25.7x93.725.7x94.525.7x94.525.5x94.3FEPPSFPCPPCO螺蓋螺蓋螺蓋螺蓋圓底圓底圓底圓底20000500005000050000----離心管速查表玻璃材質 A基礎實驗器材A-056 以上價格與規格僅供參考 , 請以實際報價為主 離心管","https://ec.dgs.com.tw/catalog/files/basic-html/page68.html","https://ec.dgs.com.tw/catalog/catalog.html#p=68","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p69-c1","dgs_ecatalog","A","69","1","2","容量mL 貨號 刻度 尺寸odxL/mm 材質 管口 管底 離心力xg 頁碼31 BK-305 - 24x93 PP 平口 圓底 3000 A-06135 BN3148-0050 V 28.6x113.8 PPCO 螺蓋 錐底 50000 -38 BN3110-0380 - 25.4x89.1 PPCO 平口 圓底 50000 -48 BK-306 - 30x104 PP 平口 圓底 3000 A-061505050505050BN3114-0050BN3115-0050BN3118-0050BN3119-0050BN3110-0500BN3110-9500------28.8x107.729x107.728.8x10728.8x106.728.7x103.328.7x104.2FEPPSFPCPPCOPPCOPPCO螺蓋螺蓋螺蓋螺蓋平口平口圓底圓底圓底圓底圓底圓底200005000050000500005000050000------70 BK-307 - 35x99.5 PP 平口 圓底 3000 A-06185 BN3118-0085 - 38.2x105.7 PC 螺蓋 圓底 50000 -100 BN3110-10","https://ec.dgs.com.tw/catalog/files/basic-html/page69.html","https://ec.dgs.com.tw/catalog/catalog.html#p=69","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p69-c2","dgs_ecatalog","A","69","2","2","307 - 35x99.5 PP 平口 圓底 3000 A-06185 BN3118-0085 - 38.2x105.7 PC 螺蓋 圓底 50000 -100 BN3110-1000 - 31.8x164.1 PPCO 平口 圓底 50000 -110 BK-308 - 40x119 PP 平口 圓底 3000 A-061續前表....離心力與轉速公式及對應表˙離心力與轉速的公式為:RCF離心力=11.18 x r轉子(Rotor)半徑x(rpm轉速/1000) 250300002000015000100006000400030002000100050020020000100005000200010005002001005020103454035302520181614121098765ROTOR半徑單位 :cm離心力 RCF單位 :(xg)轉速單位 :rpmA基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-057離心管","https://ec.dgs.com.tw/catalog/files/basic-html/page69.html","https://ec.dgs.com.tw/catalog/catalog.html#p=69","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p70-c1","dgs_ecatalog","A","70","1","4","微量尖底離心管 KIMBLECentrifuge Tube, Micro˙KG-33硼矽酸玻璃製成˙管身呈圓柱體,底部為尖狀貨號 容量mL ODxH(mm) ea/bx 價格eaAK45150-00002AK45150-000052511x6613x1011212尖底刻度離心管KIMBLECentrifuge Tube, Graduated˙KG-33硼矽酸玻璃製成˙管身呈圓柱體,底部為圓錐狀˙刻度清晰,刻度標示量等於內容量˙刻度,標示,與管面書寫區皆為琺瑯材質˙50mL離心管在0~10mL刻度為0.5mL,10~50mL刻度為1mL貨號 容量/刻度mL ODxH(mm) ea/bx 價格eaAK45165-00010AK45165-00015AK45165-0005010/0.115/0.150/0.5 & 117x10817x11829x133121212刻度離心管 KIMBLETube, Centrifuge, Grduated, Hopkins Vaccine ˙硼矽酸玻璃製成˙用於標準化疫苗˙管尾刻度0.01~0.05mL,精度0.01mL,公差為±0.0025mL˙管身刻度為1mL,5mL和10mL, 公差為±0","https://ec.dgs.com.tw/catalog/files/basic-html/page70.html","https://ec.dgs.com.tw/catalog/catalog.html#p=70","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p70-c2","dgs_ecatalog","A","70","2","4","ns Vaccine ˙硼矽酸玻璃製成˙用於標準化疫苗˙管尾刻度0.01~0.05mL,精度0.01mL,公差為±0.0025mL˙管身刻度為1mL,5mL和10mL, 公差為±0.20mL˙最大離心力2980RCF˙書寫區為白色琺瑯材質貨號 容量mL ØxH(mm) ea/bx/cs 價格eaAK45225-00010 10 17x119 4/12尖底離心管 PYREXCentrifuge Tube, conical base, with rim˙Pyrex硼矽酸玻璃製成˙錐形底,具唇˙可離心至3000xg RCF˙注意:使用前請務必檢查離心管,如果有刮痕、缺口或磨損,請勿使用貨號 容量ml ODxH(mm) ea/bx 價格eaAS1680-00012 12 17x110 40尖底離心管 具嘴 KIMBLECentrifuge Tube, with Pour Spout˙KG-33硼矽酸玻璃製成˙管口具嘴,易於傾倒˙管身呈圓柱體,底部為圓錐狀˙刻度為琺瑯材質˙刻度清晰,刻度標示量等於內容量˙尺寸29x118/mm貨號 容量mL 最小刻度mL ea/cs 價格eaAK45186-00050 50 0~10 in 0.510","https://ec.dgs.com.tw/catalog/files/basic-html/page70.html","https://ec.dgs.com.tw/catalog/catalog.html#p=70","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p70-c3","dgs_ecatalog","A","70","3","4","刻度為琺瑯材質˙刻度清晰,刻度標示量等於內容量˙尺寸29x118/mm貨號 容量mL 最小刻度mL ea/cs 價格eaAK45186-00050 50 0~10 in 0.510~50 in 112尖底離心管 茶色刻劃 KIMBLECentrifuge Tube, Graduated, Amber Stain Scale˙KG-33硼矽酸玻璃製成˙管身呈圓柱體,底部為圓錐狀˙刻度為茶色印刷,刻劃至底部˙刻度清晰,刻度標示量等於內容量貨號 容量mL ODxH(mm) ea/cs 價格eaAK45164-00015 15/0.1 17x118 12尖底刻度玻栓離心管KIMBLECentrifuge Tube, with Glass Stopper˙KG-33硼矽酸玻璃製成˙管口為磨砂口,附磨砂玻璃˙15mL使用ST13,50mL使用ST19玻璃栓˙管身呈圓柱體,微胖,底部為圓錐˙刻度清晰,刻度標示量等於內容量˙50mL離心管,在0~10mL刻度為0.5mL, 10~50mL為1mL貨號 容量mL ODxH(mm) ea/bx 價格eaAK45153-00015AK45153-0005015/0.150/0.5 & 117x13","https://ec.dgs.com.tw/catalog/files/basic-html/page70.html","https://ec.dgs.com.tw/catalog/catalog.html#p=70","2026-02-24T05:56:40.562Z"
